authorId,name,url
144135551,I. Poliakov,
35467983,S. Roch,
2400676,M. Gajewsky,
2732188,S. Lembke,
1743762,V. Gruhn,
2355113,Tomás Singliar,
143871490,Iain Phillips,
2071495,Irek Ulidowski,
144708114,Carlos Olarte,
144771568,C. Rueda,
1934799,F. Valencia,
2151725,I. Stürmer,
145723031,C. F.,
144438942,Laura M. F. Bertens,
144127598,F. Verbeek,
34425421,J. J. Kleijn,
5506703,H. W. V. Dijk,
153216340,P. Sobocinski,
40481211,Michael Raskin,
1402958383,Chana Weil-Kennedy,
2724737,M. Rawski,
1796991,Giacoma Valentina Monreale,
2968742,D. Plump,
46625665,A. Corradini,
2329282,L. Recalde,
1795634,A. Asperti,
39547773,S. Hille,
48563968,J. Ruan,
1690770,Zhiying Wang,
144669578,K. Dai,
31609328,Y. Li,
40088979,Chuanliang Xia,
2197142,L. Yang,
48806109,Z. Zhang,
25901335,I. Phillips,
145357274,G. Pinna,
2490020,F. Crazzolara,
144142003,João M. Fernandes,
144787692,Luís F. Pinto,
153705223,L. Jezequel,
144964033,M. Silva,
145276693,X. Tian,
153711750,R. Bruni,
3119182,Andrea Omicini,
2214816,A. Rafiev,
35522042,A. Rama,
144773185,Leila Ribeiro,
144527769,Ji Wu,
145068799,S. Moran,https://www.semanticscholar.org/author/145068799
1390746662,Suyash Gupta,
30294363,J. Hellings,
1402920327,Sajjad Rahnama,
144114181,Mohammad Sadoghi,
47758713,R. Friedman,
1717602,A. Mostéfaoui,
145298802,M. Fischer,
48453169,S. Rudich,
98894681,May,
102416044,M. Asghari,
1792133864,A. Tahmasebi Poor,
2795231,A. Barari,
144926294,V. Bushkov,
145461385,M. Brand,https://www.semanticscholar.org/author/145461385
39828658,M. Brand,
1712010,K. Venable,https://www.semanticscholar.org/author/1712010
1697955,E. Zimányi,https://www.semanticscholar.org/author/1697955
2114309,A. Lorencs,https://www.semanticscholar.org/author/2114309
1928895,Raivis Bets,
10325879,J. Buls,
1904981,I. Berzina,
1961018,Edmunds Cers,
92389006,T. Bobinska,
1903944,D. Bocharov,
102466376,J. R. G. D. Mendívil,https://www.semanticscholar.org/author/102466376
1722777,J. R. Garitagoitia,https://www.semanticscholar.org/author/1722777
153056585,G. Muñoz,
39816845,L. Héctor,
1401104785,I. Arrieta-Salinas,
1726190,J. Mendívil,
1785053,T. Kapus,
2546148,O. M. Mendizabal,
1685123,J. Weber,
144746162,Morgan Price,
87333273,D. Francisco,
52364936,E. José.,
144743230,I. Armendáriz,
70284992,Júlio,
102723394,Valencia,
1403731017,M. Liroz-Gistau,
1709264,M. Josephs,https://www.semanticscholar.org/author/1709264
48631050,X. Wang,
34580750,C. Chilton,
71032003,Concurrency Workbench,
1687776,H. Kapoor,
2841475,R. Segala,
49208135,W. Truszkowski,
1694588,J. Rash,
2696085,Michael G. Hinchey,
114684216,Chrustopher A. Rouff,
1791497,S. A. Edwards,
1886026,Olivier Tardieu,
31533160,R. Hierons,
3200787,Sidney Nogueira,
1730989,J. Brzozowski,
2136101,R. Negulescu,
144718441,John Hawkins,
35030343,Adrian J. Hilton,
1711500,Iain S. C. Houston,
21620451,C. Chilton,
150168937,Joste,
150085872,Deshamais,
29456846,A. Bailey,
144148994,Faranak Nejati,
9312106,A. A. Ghani,
47858394,Ng Keng Yap,
21818600,A. Jafaar,
35716191,Sarah Chabane,
1403873863,R. Ameur-Boulifa,
144635374,M. Mezghiche,
145248381,R. Mateescu,
68995616,Wendelin Serwe,
51445989,Aymane Bouzafour,
143604253,M. Renaudin,
50811638,Vineet Gupta,
3029116,L. Kof,
1787339,B. Schätz,
3070205,D. Furey,
47511844,H. Simpson,
50586787,G. Brown,
1397199529,J. O'Leary,
1699551,M. Hinchey,
49779186,C. Rouff,
29398673,Theunis J. Steyn,
33886881,S. Gruner,
65833081,B. Roscoe,
1688376,O. Laurent,
145067675,A. Jeffery,
143710393,M. Berger,
1810294,Christopher J. Osborn,
2972051,E. Beffara,
145771088,M. Blume,
52195603,Alexander Jeffery,
152656545,M. Piccolo,
3493526,James Laird,
1688612,Sergio Maffeis,
3127095,S. B. Lassen,
11908166,P. Levy,
102800533,Sergio Maeis,
69454946,住井 英二郎,
1995054,B. L. Charlier,https://www.semanticscholar.org/author/1995054
8388443,Pascal Van Hentenryck,https://www.semanticscholar.org/author/8388443
134753813,S. Rossi,
1701110,A. Cortesi,
1770349,R. Amadini,
1767337,Graeme Gange,
144031156,A. Jordan,
3149077,P. Schachte,
1682983,C. Zhang,
1692161,S. Genaim,
50107011,S. Srinivasan,
145069231,H. Seshadri,
144476421,T. Kumar,
24471650,S. Rajan,
144775704,J. Kratochvíl,https://www.semanticscholar.org/author/144775704
1799529,M. Krivánek,https://www.semanticscholar.org/author/1799529
2098538,D. Pretolani,
145529899,Alexander Pilz,
46511524,V. Kumar,
3920391,P. Dhall,
34290571,R. Kumar,
50333459,A. Kumar,
1735813,S. Porschen,
38048584,Tatjana Schmidt,
2120497,M. Cooper,
1800542,Stanislav Zivny,
144586778,L. Laura,
1793629,C. Schridde,
145197092,P. Gong,
2910750,Berilhes Borges Garcia,
3350254,K. Andersen,
1730540,R. Burstall,https://www.semanticscholar.org/author/1730540
48276211,D. Wile,
2561413,D. Rydeheard,
1725663,D. Toman,
40584789,Grant E. Weddell,
2695757,Vitaliy L. Khizder,
1716694,J. Millán,
2315711,F. Renkens,
1694040,J. Mouriño,
1708945,W. Gerstner,
34773526,W. Turski,https://www.semanticscholar.org/author/34773526
144792000,I. Nunes,
91898532,Bartłomiej Glina,
47243886,P. Gajewski,
38922731,Z. Kaczmarek,
17665689,W. Owczarzak,
113386277,P. Rybczyński,
72558235,B. Thuraisingham,
21189920,A. Bertino,
1726425,B. Catania,
143634280,G. Guerrini,
39739532,Satyen Abrol,
1975362,Raymond Heatherly,
1741044,Murat Kantarcioglu,
39516732,V. Khadilkar,
145155297,Latifur Khan,
9384148,Eduard Ionel Stan,
1715165,A. Lomuscio,
7501162,Krystian Jobczyk,
145927086,W. Conradie,
2661855,Salih Durhan,
3252633,Krystian Adam Jobczyk,
7161630,A. Ligeza,
93199305,Corso Di,
52612179,Laurea Magistrale,
1413999245,Mercedes Pelegrín-García,
1784315,S. Zhou,https://www.semanticscholar.org/author/1784315
49407901,D. Zhou,
2627600,N. Kaio,
144333022,N. Kobayashi,
145037692,K. Wolter,
1410257317,F. V.,
1740736,H. Okamura,
24406151,H. Kawai,
2423865,H. Sandoh,
143999455,D. Finkel,
1980169,S. Tripathi,
31733500,T. Ozaki,
143994055,M. Hernández,
116443518,Vf Nicola,
69893418,Shunsuke Hiroyama,
1988544,V. Nicola,
2309965,Kumiko Tadano,
2549361,Jianwen Xiang,
1737519,F. Machida,
1683161,Y. Maeno,
49718691,Ioannis Dimitriou,
35249484,P. B. Gardiner,https://www.semanticscholar.org/author/35249484
145302657,M. Deutsch,
1807897,Alcino Cunha,
145039625,Joost Visser,
145745600,R. Colvin,
32013406,N. Robinson,
4339878,J. von Wright,
48489571,F. Kirchner,
1725778,François-Régis Sinot,
1689398,J. Cunha,
145085051,T. L. Alves,
144646927,Paulo F. Silva,
1808410,I. Rychkova,
1742498,A. Wegmann,
1717954,F. Kammüller,
145986024,J. Fernandes,
145389228,Jorge Mendes,
39872583,M. Wang,
2559989,Alvaro Miyazawa,
40544101,Shuai Zhao,
145745598,Robert J. Colvin,
38046514,K. Winter,
34587210,N. Sculthorpe,
144103905,G. Hutton,
1720564,L. Bijlsma,
1716866,N. Boudriga,
48522080,F. Elloumi,
144884584,Marcel Oliveira,
1747465,Frank Zeyda,
1831101,Sylvain Boulmé,
1721260,M. Potet,
49953763,H. Pacheco,
2324758,C. Ruby,
1710173,M. Ngo,
145942444,A. Banerjee,
1746760,I. Mason,
144379528,Scott Smith,
52047851,C. Talcott,
144125597,F. Lin,
100478714,J-L. Lassez,
144952816,M. J. Maher,
122385273,K. Marriott,
3141928,M. Soutchanski,
40565132,V. Giner,
1401026813,J. Martínez-Bauset,
40945817,Canek Portillo,
144617789,C. S. Hsieh,https://www.semanticscholar.org/author/144617789
48281659,Yuchen Xing,
2954731,Hanfei Wang,
67299713,Yang Chang-hai,
1699018,Y. Wu,
143899699,S. Aluru,
3256269,Natsuhiko Futamura,
49027543,Donatella Iacono,
2942826,M. Manetti,
1680599,K. Villaverde,
38999151,Hai-Feng Guo,
35039525,K. M. A. Ali,
145488217,M. Carlsson,
1717483,M. Hermenegildo,
1699031,M. Roccetti,https://www.semanticscholar.org/author/1699031
9559924,Lars Jenner,
153773935,X. J. Chen,
10410467,G. Delnevo,
1820387,S. Mirri,
1707579,M. Pistore,
2697914,Marcin Poturalski,
69050574,W. R. Cleaveland,
3143275,Davide Marchignoli,
3047349,Anne Labroue,
35112975,R. Brower,
1806960,K. S. Stevens,
3331152,Thibaut Balabonski,
1712475,E. Haucourt,
3275058,A. Grigoriev,https://www.semanticscholar.org/author/3275058
1704323,Nir Halman,
37966540,Chung-Lun Li,
1397221023,D. Simchi-Levi,
3191691,Joseph G. Szmerekovsky,
1681999,Prahalad Venkateshan,
47661455,U. Schwarz,
2558259,E. Günther,
1751956,F. König,
1797907,Nicole Megow,
51929683,Siad Daboul,
38706576,S. Held,
51894974,S. Wittke,
81565978,Stephan Held,
32737772,A. Grigoriev,
1891087,Horst von Brand,https://www.semanticscholar.org/author/1891087
104479979,Sreekanth Kolledath,
48875520,K. Kumar,
3042701,Jeffrey H. Kingston,https://www.semanticscholar.org/author/3042701
144526862,P. Papazoglou,
50453760,Dimitrios Alexios Karras,
144115384,R. C. Papademetriou,
145575106,M. Mar,
83421168,Arenas,
144710397,Ling-Yu Chuang,
145066633,A. Mathur,
41158408,Sabra A. Neal,
1721009,R. Fujimoto,
34766859,P. Tucci,
5222015,R. Sloan,https://www.semanticscholar.org/author/5222015
2103713,Ugo A. Buy,https://www.semanticscholar.org/author/2103713
153194435,H. Xu,
49563497,A. Staines,
50584035,Ichiro Toyoshima,
2128620,Shota Nakano,
144107573,S. Yamaguchi,
1644939088,S. Akshay,
1644952148,Sharvik Mital,
1714897,A. Dutta,
2176105,A. Bevilaqua,
3299509,E. Kato,
1823383,E. C. Pedrino,
2679894,Roberto H. Tsunaki,
145060152,Ning Ge,
1920230,Huaizhou Yang,
46947978,ZengZhi Li,
144299937,H. Duan,
39665006,C. Liu,
151421930,M. Zhou,
49167879,Guillaume Madelaine,
2329333,M. T. Wynn,
2808336,D. Edmond,
2938028,Hadrien Bride,
122904041,H. Cheng,
90985546,C. Ouyang,
145019135,Y. Juan,
1805425,O. Kouchnarenko,
2558340,F. Peureux,
39682989,Jun Li,
144265763,X. Dai,
1697256,U. Buy,
145273602,W. Song,
143608708,S. Cheung,
1768772,W. Dou,
48631753,X. Wang,
2991905,Ja-Hee Kim,
115477525,T. Lee,
32051712,C. Liu,
11171726,S. Bernardi,
145503940,J. Campos,
30831571,I. Merzoug,
34364442,F. Neri,
2034099,Zhendong Liu,
1764166,A. Naldi,
38417666,E. Remy,
1696933,D. Thieffry,
1788428,C. Chaouiya,
50031413,X. Yang,
40007114,Lijuan Chen,
1678560,M. Chen,
1869611,Dake Zhou,
40507210,Valentin Spreckels,
10780222,Elibertus de Groote,
1837618,A. Panholzer,
3063229,Mohan Gopaladesikan,
2166221,J. Bertoin,
1732153,G. Biau,
2647136,R. Grübel,
145352561,A. Amri,
33285160,E. Baur,
100676269,Jean Bertoin,
48223170,C. Su,
48211524,Jie Liu,
2430624,Qunqiang Feng,
90122335,Ger'onimo Uribe Bravo,
2389729,Mahmoud El Chamie,
143978285,Yong Sun,
1747105,X. Wang,
101878368,Huseyin Acan,
144908692,Charles Burnette,
10104673,S. Eberhard,
49001704,J. Thomas,
144196724,K. Borovkov,
32451478,A. Bandyopadhyay,
46712814,C. Su,
3387046,Zhishui Hu,
1422198350,Justyna Góraj-Koniarska,
37179766,Marian Saniewski,
25665723,Ryszard Kosson,
4725010,Wiesław Wiczkowski,
7393095,Marcin Horbowicz,
1968375,Z. Chen,
48240239,C. Chen,
51135032,Vasiliki Velona,
102428942,Ella Hiesmayr,
102218904,Umit Icslak,
144736271,C. Su,
2550935,M. Kuba,
1715333,G. Neglia,
144758182,J. Cichon,
2229813,Jakub Lemiesz,
2376239,M. Zawada,
144387053,Jun Liang,
104300807,Dingjun Lou,
29814619,Rui-hua Nie,
50621529,Q. Wang,
3167553,Raúl Gouet,
143996949,F. López,
2512763,G. Sanz,
89676625,Jean-Franccois Marckert,
143969762,Thomas M. Lewis,
153513517,J. H. Cheng,https://www.semanticscholar.org/author/153513517
2907791,Matthew J. Lovert,
32353110,D. Jamsek,
1686993,L. Naish,
17107969,Benjamin Horsfall,
102691673,T. K. Rasmussen,
144925948,J. Villadsen,
1781584,Patrice Chalin,
49133605,F. Mehta,
144386705,M. Spinks,
2402142,M. Kirsten,
1739604,C. Calcagno,
2963302,Ludovica Luisa Vissat,
122799569,G. Marion,
2021768,Pedro Cabalar,
1897013,V. Bandur,
36497687,S. Finn,
2328805,M. Fourman,
144851523,J. Bell,
144092608,L. Freitas,
35064804,M. Schmalz,
2522638,Nisansala Yatapanage,
2254271,Ádám Darvas,
33625063,Arsenii Rudich,
37583869,J. Dawson,
114147639,John Derrick John Fitzgerald Stefania Gnesi Sarfraz Khurshidbr,
117728389,Michael Leuschel Steve Reeves Elvinia Riccobene br,
36281600,C. B. Jones,
143771931,M. Butler,
1749561,J. Schumann,
119271459,R. Pollack,
1761369,B. Konikowska,
1732340,J. Hatcliff,
2124134,Matthew J. Parkinson,
50539265,K. D. Jones,
2388969,P. Lindsay,
144618532,R. Moore,
2464774,A. Hoogewijs,
38539383,M. A. Aziz,
1717187,S. North,
143937733,P. Alencar,
144347555,C. Lucena,
3048292,Louis Mussat,
144447774,A. Garcia,
145305180,A. Romanovsky,
1688880,V. Issarny,
2210875,B. Stoddart,
2875335,A. Velykis,
46718951,K. Pierce,
1736900,G. Lavalette,
145291626,C. George,
1808504,J. Martin Marcos,
1780292,D. R. Cok,
1380560929,Nhung Cao,
145906847,J. Harrison,
2087993,J. Urban,
3098045,F. Wiedijk,
122555177,Issarny,
1681103,H. Kopetz,
79827767,E. Marsden,
102036566,N. Moffat,
49125985,M. Paulitsch,
47894141,D. Powell,
30173251,Alexander B. Romanovsky,
15018230,R. Stroud,
52092181,F. Taiani,
29039247,Y. Wu,
143681701,T. Shen,
1452234094,Alain Ah-kee,
2086259,M. Stepnicka,
2254791,N. Cao,
1694062,L. Behounek,
123681160,Michal Burda,
6733055,A. Dolný,
145623408,A. Ribeiro,
1760440,T. Wahls,
144608348,A. Baker,
79758448,Jim Woodcock,
143988667,J. Bryans,
33245364,Samuel Canham,
49097670,S. Foster,
144926296,A. Bove,
3030180,A. Krauss,
2536166,Matthieu Sozeau,
153369217,Marco Pazzaglia,https://www.semanticscholar.org/author/153369217
12186455,Bartosz Bednarczyk,
3217909,Francesca Zerbato,
2891286,Emanuel Kieronski,
1794921,P. Spoletini,
1799693,W. Brauer,
2475289,Larissa Werlein,
49306743,M. Wolf,
47530084,C. Herzog,
1809902,J. Westbrook,
2407026,Katja Losemann,
144352362,W. Martens,
2879007,M. Niewerth,
47051393,J. Price,
38686545,K. Pun,
153156486,R. Klemm,
49041445,Christian Herzog,
2759191,Peter Trum,
1737209,K. Inoue,
50165626,Chris Keeler,
39143093,I. Simon,
2408414,M. Schmid,
30494513,A. Bomanowska,
2166585,T. Muntean,
3353228,Dimitrios Poulakis,
34784881,R. Rolland,
1785967,Takeshi Tsukada,
47621370,K. Watanabe,
70536780,Liu Ying-jing,
10759891,Qiu Zongyan,
145194927,J. Back,
49420327,Yijing Liu,
145531851,Zongyan Qiu,
48548898,Q. Long,
143748690,J. Cunningham,https://www.semanticscholar.org/author/143748690
152555140,A. Dick,https://www.semanticscholar.org/author/152555140
34708881,O. Dahl,
1703235,A. Cohn,
49345403,Y. Zheng,
47125113,G. Yang,
1700883,C. Zhang,
143851659,J. Zheng,
3353981,Yunpeng Xu,
1696306,Yalin Zheng,
35846319,Y. Xia,
47125215,G. Yang,
102263479,Ya Lin Zheng,
1744807,E. Boiten,
145919155,A. Hall,
71356835,Ying Mingsheng,
145824308,Xiaoping Zou,
1827154,Ji Ouyang,
2448751,Peican Huang,
3020444,J. Xing,
2318648,O. Nykyforchyn,
101156477,Dušan D. Repovš,
2711822,Kangli He,
40317407,M. Zhang,
2358812,H. Yuan,
2903473,Yongcheng Bai,
4598316,Yongzhi Cao,
144321730,B. Cao,
102733183,Yong-cheng Bai,
1836757,Runyao Duan,
36895430,Zheng-Feng Ji,
145458349,Z. Qin,
1689181,Y. Li,
144800779,Huijuan Xiao,
2065183,Shuqin Huang,
7643789,Hanpin Wang,
2513728,W. Qu,
145859269,Wei Cheng,
1718775,F. Xu,
1697384,M. Miyakawa,https://www.semanticscholar.org/author/1697384
1809629,N. Otsu,
1747423,I. Rosenberg,
145596063,R. Stankovic,
2938554,R. Ubar,
1726534,J. Astola,
2838426,M. Stadel,https://www.semanticscholar.org/author/2838426
39393810,R. Biswas,
145120696,C. Farré,
2316210,Toni Urpí,
3235045,Guillem Rull,
2545727,T. S. Jayram,
1795872,P. Kolaitis,
1791896,Erik Vee,
2896577,V. Felea,
3071301,V. Felea,
69554907,Carles Farré Tost,
69516814,Antoni Urpí Tubella,
30470760,J. M. Barja,
3309591,G. Garani,
145537725,M. Roth,
1695692,H. Korth,
3045354,J. Kearns,https://www.semanticscholar.org/author/3045354
145028263,John Aycock,https://www.semanticscholar.org/author/145028263
47434639,J. Janousek,https://www.semanticscholar.org/author/47434639
34844210,B. Melichar,https://www.semanticscholar.org/author/34844210
1747867,J. Aycock,
1932449,G. Economopoulos,
145571988,Xu Fu,
9340314,Jin Mao-zhong,
145079256,L. Hu,
144370083,Song Miao,
144043174,Mark Hennessy,
13476544,R. Walker,
2161585,Kevin Viggers,
3357808,Tomás Flouri,
2486503,R. Jabri,
2369602,R. Holloway,
66010333,April,
2502467,T. Gibbs,
1745668,J. Power,
2756213,L. T. V. Binsbergen,
1683765,B. Slivnik,
2644222,A. Thurston,
1821454,H. Li,
8392935,M. Li,
48902003,ZhiGuo Wei,
13643730,Zelin Hu,
2937321,J. Janousek,
39225301,Ladislav Vagner,
1921403,Mikhail Barash,
48661810,Xiaoqing Wu,
69409855,A. Jokipii,
1409473826,H. T.,
145830443,Christian Dax,https://www.semanticscholar.org/author/145830443
1716730,F. Klaedtke,https://www.semanticscholar.org/author/1716730
3194202,R. Neisse,
144658639,A. Pretschner,
2741302,Valentina Di Giacomo,
1725559,D. Basin,
2946462,Vincent Jugé,
1759056,E. Zalinescu,
1750129,S. Leue,
3656164,A. Celentano,https://www.semanticscholar.org/author/3656164
144947410,R. Agrawal,
2475836,Keith D. Detro,
21187269,Ję,
153186120,R. Johnson,
144406333,J. Overbey,
2975771,R. Johnson,
2270720,S. A. Bengelloun,https://www.semanticscholar.org/author/2270720
1990602,Kajetan Mlynarski,
2838939,Brian Jonathan,
1918392,K. Liszka,
145624985,A. Quesada,
1388633081,Melissa E. O'Neill,
153458248,A. Conway,
83419009,P. Ganapathi,
1686431,A. Odlyzko,
144095293,J. Mazoyer,
3040371,A. K. Bisoi,
40135387,S. N. Mishra,
153740988,J. Mishra,
145512647,Manuel Cebrian,
31950691,A. L. Szilard,
145596110,T. Ju,
30671031,Scott Schaefer,
145742124,R. Goldman,
97509489,R. Moss,
46429365,Alfonso Ortega,
145031271,M. Trott,
2365135,M. Bacíková,
41047902,Lukás Galko,
1705478,R. Nederpelt,https://www.semanticscholar.org/author/1705478
145447777,V. Bohorquez,
51279208,F. Chaves,
89109287,F. Cháves,
1795425,I. Mastroeni,
2619887,D. Zanardini,
1745490,P. Harrison,https://www.semanticscholar.org/author/1745490
71211129,K. Mahrous,
104660071,H. Avalos,
31730915,E. Gómez,
1403057941,Diego Ordóñez-Camacho,
52214311,Oswaldo Taipe,
3091086,Masoud Rafighi,
50415946,Y. Farjami,
2737304,Nasser Modiri,
1845652,Georgios Lajios,
2678409,G. Monti,
143853729,G. Moro,
145942106,Lin Xiao,
39337286,M. Zhou,
8122084,Xueqing Gong,
1795801,T. Kehrer,
35777199,P. Ericson,
2928221,Galina Besova,
2697014,D. Steenken,
50525500,M. Minas,
144759593,Anna Jonsson,
2381920,Mouhebeddine Berrima,
2176272,Narjes Ben Rajeb,
1892696,Narjes Berregeb,
1959242,I. Zaabar,
145828439,N. Yu,
47130096,Shusen Liu,
1406278476,Kan He,
1403693985,Pablo Andr'es-Mart'inez,
1803812,C. Heunen,
2732171,Yangjia Li,
144732022,Y. Feng,
1752695,S. Liu,
40509115,X. Wang,
24004123,Ji Guan,
48479731,Yang He,
3051181,Yunguo Lin,
48515293,Yongming Li,
2952016,Shenggang Ying,
33948760,Xiaodi Wu,
50141555,X. Wang,
39838876,Yang He,
150988281,Enrique Moguel,
1404599232,Javier Berrocal,
1404769459,J. García-Alonso,
2171779,J. Murillo,
2948230,Gushu Li,
1766680,Yufei Ding,
1390847046,Yuan Xie,
14218952,C. Zhang,
47773889,A. Liu,
49632728,Meng Sun,
1727688,Marek Sawerwain,
145926239,J. Wiśniewska,
39091428,S. D. Liman,https://www.semanticscholar.org/author/39091428
48443715,L. Nie,
2224636,J. Xu,
143610871,Y. Tu,
2751072,Mikhail A. Kubzin,
1729073,I. Kacem,
1695124,Chengbin Chu,
15759459,S. Azem,
2326049,K. Ying,
34797413,Chung-Cheng Lu,
47128013,Shih-Wei Lin,
2183295,R. Mellouli,
2075967,C. Sadfi,
48374574,C. Chu,
122337039,Guoqing Wang,
50239546,Hongyi Sun,
1387446686,A. Marchetti-Spaccamela,
1772468,L. Stougie,
2067704,M. Özlen,
144853040,Scott Webster,
39776330,Q. Gao,
2043000,Ganggang Li,
82727971,Hamid Reza Dehnar Saidy,
52454593,Taghavifard Mohammad Taghi,
3159087,Vahit Kaplanoglu,
2874355,Joachim Breit,
46641573,W. Liu,
2890788,B. Penz,
2438921,C. Rapine,
2607504,P. Formanowicz,
47009274,Ying Ma,
145864171,D. Xu,
1707676,J. Yang,
30370228,Meriem Touat,
